AChBP,Ca22,Na12,α3β2,α3β4,α4β2,α7,α9α10
0.375,0.68,0.625,0.1875,0.5333333333333333,0.5263157894736842,0.6666666666666666,0.5
0.5625,0.68,0.5625,0.5625,0.8666666666666667,0.7894736842105263,0.5,0.3125
0.4375,0.96,0.625,0.5625,0.4666666666666667,0.2631578947368421,0.3333333333333333,0.375
0.625,0.72,0.6875,0.4375,0.6,0.8947368421052632,0.8333333333333334,0.375
0.375,0.88,0.625,0.25,0.8,0.3684210526315789,0.5833333333333334,0.3125
0.5,0.76,0.625,0.25,0.9333333333333333,0.21052631578947367,0.5,0.4375
0.4375,0.56,0.5,0.3125,0.4666666666666667,0.631578947368421,0.6666666666666666,0.5
0.4375,0.72,0.25,0.4375,0.4666666666666667,0.5789473684210527,0.75,0.25
0.4375,0.52,0.5625,0.4375,0.9333333333333333,0.8947368421052632,0.4166666666666667,0.3125
0.5,0.52,0.375,0.5,0.8,0.3157894736842105,0.4166666666666667,0.375
0.5,0.44,0.8125,0.3125,0.6666666666666666,0.47368421052631576,0.5,0.4375
0.4375,0.68,0.6875,0.3125,0.8,0.3157894736842105,0.4166666666666667,0.5625
0.4375,0.8,0.5625,0.375,0.4666666666666667,0.42105263157894735,0.5833333333333334,0.5
0.4375,0.4,0.625,0.5625,0.8666666666666667,0.8421052631578947,0.4166666666666667,0.375
0.375,0.68,0.6875,0.375,0.8666666666666667,0.3684210526315789,0.9166666666666666,0.5
0.375,0.64,0.5,0.3125,0.8666666666666667,0.47368421052631576,0.3333333333333333,0.4375
0.375,0.72,0.5,0.25,0.8,0.2631578947368421,0.4166666666666667,0.25
0.625,0.68,0.75,0.75,0.7333333333333333,0.3684210526315789,0.6666666666666666,0.5
0.3125,0.72,0.4375,0.375,0.8666666666666667,0.8421052631578947,0.5833333333333334,0.1875
0.3125,0.52,0.6875,0.375,0.5333333333333333,0.7894736842105263,0.3333333333333333,0.25
0.4375,0.56,0.6875,0.25,0.4666666666666667,0.8421052631578947,0.5,0.3125
0.5625,0.4,0.75,0.5,0.8,0.47368421052631576,0.3333333333333333,0.1875
0.6875,0.6,0.5625,0.1875,0.6,0.42105263157894735,0.5,0.1875
0.625,0.8,0.5625,0.375,0.6666666666666666,0.7894736842105263,0.9166666666666666,0.5625
0.375,0.76,0.75,0.5625,0.7333333333333333,0.7894736842105263,0.25,0.6875
0.5,0.68,0.6875,0.4375,0.6666666666666666,0.6842105263157895,0.9166666666666666,0.375
0.625,0.8,0.8125,0.5,0.6,0.631578947368421,0.6666666666666666,0.5
0.4375,0.68,0.8125,0.625,0.4666666666666667,0.47368421052631576,0.5833333333333334,0.5
0.4375,0.92,0.375,0.375,0.4,0.3157894736842105,0.8333333333333334,0.5
0.75,0.8,0.625,0.4375,0.8,0.8421052631578947,0.3333333333333333,0.1875
0.5,0.68,0.6875,0.4375,0.4666666666666667,0.631578947368421,0.9166666666666666,0.4375
0.5,0.76,0.5625,0.5,0.5333333333333333,0.9473684210526315,0.8333333333333334,0.4375
0.5625,0.88,0.5,0.625,0.6666666666666666,0.5263157894736842,0.5,0.25
0.5,0.48,0.1875,0.3125,0.8,0.7368421052631579,0.5833333333333334,0.625
0.375,0.8,0.6875,0.4375,0.6,0.42105263157894735,0.5,0.5
0.5,0.56,0.4375,0.5625,0.5333333333333333,0.5789473684210527,0.6666666666666666,0.25
0.8125,0.56,0.5,0.6875,0.4666666666666667,0.631578947368421,0.4166666666666667,0.6875
0.3125,0.84,0.4375,0.5,0.4666666666666667,0.2631578947368421,0.9166666666666666,0.4375
0.4375,0.6,0.6875,0.25,0.6,0.8947368421052632,0.9166666666666666,0.375
0.5,0.76,0.3125,0.4375,0.6666666666666666,0.47368421052631576,0.75,0.375
0.5625,0.8,0.3125,0.4375,0.4666666666666667,0.7368421052631579,0.8333333333333334,0.375
0.375,0.52,0.5625,0.75,0.6,0.631578947368421,1.0,0.25
0.625,0.6,0.625,0.3125,0.6666666666666666,0.631578947368421,0.9166666666666666,0.5625
0.4375,0.8,0.4375,0.4375,0.7333333333333333,0.42105263157894735,0.5833333333333334,0.3125
0.4375,0.68,0.5625,0.5,0.8,0.3684210526315789,0.5833333333333334,0.4375
0.8125,0.8,0.5625,0.625,0.6666666666666666,0.5789473684210527,1.0,0.5625
0.75,0.56,0.5625,0.1875,0.6666666666666666,0.2631578947368421,0.9166666666666666,0.75
0.5625,0.64,0.5625,0.5625,0.7333333333333333,0.47368421052631576,0.6666666666666666,0.25
0.6875,0.6,0.625,0.3125,0.4666666666666667,0.7368421052631579,0.8333333333333334,0.5625
0.6875,0.76,0.625,0.3125,0.6666666666666666,0.8421052631578947,0.75,0.3125
0.5,0.76,0.5625,0.75,0.8,0.5263157894736842,0.6666666666666666,0.5
0.375,0.72,0.5625,0.5,0.4666666666666667,0.5263157894736842,0.25,0.5
0.5625,0.72,0.6875,0.5625,0.7333333333333333,0.7368421052631579,0.5833333333333334,0.5625
0.5,0.8,0.6875,0.4375,0.4,0.631578947368421,0.6666666666666666,0.375
0.0625,0.72,0.6875,0.3125,0.7333333333333333,0.8947368421052632,0.9166666666666666,0.5625
0.4375,0.76,0.6875,0.3125,0.7333333333333333,0.5263157894736842,0.9166666666666666,0.5625
0.875,0.76,0.375,0.25,0.8666666666666667,0.631578947368421,0.25,0.375
0.375,0.36,0.5,0.4375,0.5333333333333333,0.15789473684210525,0.75,0.6875
0.1875,0.8,0.5625,0.875,0.8666666666666667,0.47368421052631576,0.4166666666666667,0.375
0.3125,0.8,0.5,0.5625,0.4666666666666667,0.5789473684210527,0.75,0.375
0.5,0.76,0.3125,0.75,0.9333333333333333,0.7368421052631579,0.5,0.25
0.4375,0.88,0.625,0.375,0.9333333333333333,0.5263157894736842,0.25,0.25
0.3125,0.84,0.5,0.375,0.8666666666666667,0.3157894736842105,0.4166666666666667,0.25
0.5625,0.76,0.5625,0.375,0.5333333333333333,0.2631578947368421,0.6666666666666666,0.1875
0.4375,0.84,0.8125,0.375,0.9333333333333333,0.42105263157894735,0.5833333333333334,0.4375
0.5,0.88,0.625,0.375,0.4666666666666667,0.42105263157894735,0.4166666666666667,0.4375
0.5625,0.68,0.4375,0.5,0.9333333333333333,0.5263157894736842,0.8333333333333334,0.3125
0.625,0.72,0.25,0.375,0.7333333333333333,0.8421052631578947,0.75,0.25
0.375,0.76,0.3125,0.375,0.7333333333333333,0.47368421052631576,0.9166666666666666,0.625
0.6875,0.76,0.625,0.4375,0.8666666666666667,0.5789473684210527,1.0,0.5625
0.375,0.64,0.6875,0.3125,0.6666666666666666,0.5789473684210527,0.6666666666666666,0.5625
0.6875,0.68,0.625,0.5625,0.7333333333333333,0.15789473684210525,0.9166666666666666,0.5625
0.6875,0.72,0.375,0.8125,0.9333333333333333,0.3684210526315789,0.5833333333333334,0.25
0.5,0.56,0.375,0.25,0.7333333333333333,0.21052631578947367,0.75,0.1875
0.375,0.76,0.75,0.75,0.8,0.9473684210526315,0.6666666666666666,0.125
0.6875,0.52,0.75,0.625,1.0,0.5789473684210527,0.3333333333333333,0.6875
0.25,0.76,0.625,0.5,0.6666666666666666,0.8421052631578947,0.5,0.625
0.375,0.72,0.75,0.25,0.6666666666666666,0.5263157894736842,0.5833333333333334,0.5625
0.875,0.68,0.3125,0.375,0.6666666666666666,0.8947368421052632,0.5,0.625
0.625,0.52,0.6875,0.3125,0.5333333333333333,0.10526315789473684,0.5833333333333334,0.5625
0.5,0.72,0.25,0.625,0.4666666666666667,0.631578947368421,0.25,0.5625
0.3125,0.56,0.8125,0.1875,0.6,0.8421052631578947,0.6666666666666666,0.25
0.25,0.72,0.6875,0.875,0.7333333333333333,0.3157894736842105,0.25,0.8125
0.25,0.68,0.6875,0.5,1.0,0.5789473684210527,0.8333333333333334,0.6875
0.375,0.52,0.3125,0.3125,0.7333333333333333,0.5263157894736842,0.5,0.875
0.4375,0.72,0.5,0.1875,0.4666666666666667,0.47368421052631576,0.5,0.5
0.5,1.0,0.6875,0.375,0.8666666666666667,0.8421052631578947,0.9166666666666666,0.3125
0.3125,0.84,0.6875,0.3125,0.6666666666666666,0.8421052631578947,0.5,0.3125
0.5625,0.64,0.5625,0.5,0.6666666666666666,0.5789473684210527,0.3333333333333333,0.3125
0.875,0.96,0.375,0.25,0.7333333333333333,0.42105263157894735,0.6666666666666666,0.1875
0.5625,0.76,0.5625,0.375,0.6666666666666666,0.5789473684210527,0.6666666666666666,0.1875
0.5625,0.52,0.4375,0.4375,0.7333333333333333,0.2631578947368421,0.9166666666666666,0.1875
0.5625,0.92,0.5625,0.1875,0.6666666666666666,0.7368421052631579,0.5833333333333334,0.4375
0.6875,0.92,0.25,0.5625,0.7333333333333333,0.2631578947368421,0.5833333333333334,0.4375
0.4375,0.8,0.75,0.5,0.8,0.47368421052631576,0.75,0.3125
0.4375,0.68,0.75,0.25,0.6666666666666666,0.7894736842105263,0.9166666666666666,0.4375
0.3125,0.48,0.5625,0.5625,0.9333333333333333,0.8421052631578947,0.6666666666666666,0.625
0.4375,0.56,0.5625,0.5625,0.6666666666666666,0.42105263157894735,0.6666666666666666,0.6875
0.375,0.8,0.5,0.4375,0.6666666666666666,0.6842105263157895,0.75,0.1875
0.3125,0.4,0.625,0.375,1.0,0.5263157894736842,0.75,0.5
0.5625,0.6,0.6875,0.1875,0.8,0.2631578947368421,0.75,0.375
0.8125,0.64,0.5,0.8125,0.8,0.5263157894736842,1.0,0.5
0.5625,0.8,0.625,0.3125,1.0,0.7368421052631579,0.9166666666666666,0.5
0.6875,0.6,0.75,0.25,0.8,0.47368421052631576,0.6666666666666666,0.5625
0.5,0.6,0.5625,0.3125,0.6666666666666666,0.8947368421052632,0.6666666666666666,0.25
0.625,0.84,0.4375,0.5,0.7333333333333333,0.42105263157894735,0.8333333333333334,0.875
0.5,0.96,0.5,0.5,0.6,0.3684210526315789,0.6666666666666666,0.25
0.5625,0.56,0.0625,0.5625,0.7333333333333333,0.7368421052631579,1.0,0.1875
0.4375,0.44,0.6875,0.4375,0.5333333333333333,0.8947368421052632,0.5833333333333334,0.5
0.5,0.72,0.5625,0.4375,0.6666666666666666,0.47368421052631576,0.16666666666666666,0.4375
0.4375,0.6,0.3125,0.5,0.6,0.6842105263157895,0.5,0.625
0.4375,0.8,0.75,0.25,0.3333333333333333,0.15789473684210525,1.0,0.25
0.375,0.48,0.6875,0.5,0.6,0.3157894736842105,0.5833333333333334,0.5625
0.5,0.64,0.6875,0.25,0.4,1.0,0.9166666666666666,0.625
0.375,0.72,0.625,0.5625,0.5333333333333333,0.47368421052631576,0.3333333333333333,0.5
0.375,0.6,0.6875,0.4375,0.6666666666666666,0.8421052631578947,0.6666666666666666,0.1875
0.3125,0.4,0.625,0.25,0.6666666666666666,0.7894736842105263,0.5833333333333334,0.3125
0.5625,0.52,0.5625,0.3125,0.8666666666666667,0.8421052631578947,0.8333333333333334,0.9375
0.75,0.76,0.625,0.4375,0.9333333333333333,0.7894736842105263,0.5,0.1875
0.5625,0.44,0.3125,0.5625,0.8,0.42105263157894735,0.5,0.375
0.625,0.76,0.5,0.5625,0.7333333333333333,0.3684210526315789,0.6666666666666666,0.375
0.375,0.52,0.4375,0.4375,1.0,0.8421052631578947,0.75,0.5
0.8125,0.72,0.75,0.75,0.6666666666666666,0.3157894736842105,0.4166666666666667,0.1875
0.625,0.64,0.625,0.625,0.8,0.3157894736842105,0.16666666666666666,0.25
0.6875,0.6,0.5625,0.4375,0.6666666666666666,0.2631578947368421,0.4166666666666667,0.4375
0.4375,0.8,0.75,0.625,0.7333333333333333,0.3684210526315789,0.75,0.5
0.625,0.72,0.5625,0.5,0.8666666666666667,0.3684210526315789,0.8333333333333334,0.5
0.5,0.88,0.3125,0.875,0.8666666666666667,0.3157894736842105,0.4166666666666667,0.4375
0.5,0.8,0.1875,0.5625,0.2,0.47368421052631576,0.6666666666666666,0.625
0.375,0.72,0.1875,0.625,0.2,0.5263157894736842,0.6666666666666666,0.5
0.3125,0.56,0.5,0.375,0.8666666666666667,0.5263157894736842,0.8333333333333334,0.375
0.5,0.68,0.75,0.625,0.5333333333333333,0.8421052631578947,0.5833333333333334,0.4375
0.375,0.56,0.6875,0.5625,0.9333333333333333,0.5263157894736842,0.6666666666666666,0.4375
0.6875,0.64,0.6875,0.3125,0.4666666666666667,0.5263157894736842,0.5,0.875
0.5,0.8,0.5625,0.375,0.6,0.3684210526315789,0.5,0.5
0.4375,0.72,0.625,0.375,0.6,0.631578947368421,0.9166666666666666,0.5
0.25,0.84,0.625,0.25,0.8666666666666667,0.3684210526315789,0.8333333333333334,0.3125
0.4375,0.84,0.4375,0.5625,0.6666666666666666,0.8421052631578947,0.75,0.25
0.5625,0.6,0.75,0.5,1.0,0.8421052631578947,0.9166666666666666,0.25
0.5625,0.76,0.3125,0.4375,0.8666666666666667,0.42105263157894735,0.6666666666666666,0.1875
0.3125,0.72,0.75,0.1875,0.4,0.42105263157894735,0.8333333333333334,0.4375
0.3125,0.56,0.4375,0.5625,0.6,0.47368421052631576,0.9166666666666666,0.25
0.5,0.68,0.6875,0.75,0.4,0.5789473684210527,0.75,0.25
0.5,0.64,0.5,0.4375,0.8666666666666667,0.6842105263157895,0.5,0.4375
0.3125,0.48,0.625,0.125,0.8666666666666667,0.8421052631578947,0.3333333333333333,0.375
0.5,0.48,0.375,0.25,0.6,0.21052631578947367,0.5833333333333334,0.375
0.625,0.68,0.4375,0.5,0.6666666666666666,0.3684210526315789,0.9166666666666666,0.375
0.1875,0.56,0.5625,0.375,0.7333333333333333,0.7368421052631579,0.75,0.4375
0.5,0.88,0.6875,0.375,0.8,0.5789473684210527,0.5833333333333334,0.25
0.5,0.72,0.8125,0.625,0.6666666666666666,0.42105263157894735,0.9166666666666666,0.375
0.5625,0.4,0.5,0.125,0.7333333333333333,0.5789473684210527,0.6666666666666666,0.3125
0.5,0.72,0.375,0.25,0.5333333333333333,0.10526315789473684,0.3333333333333333,0.5625
0.375,0.76,0.5625,0.8125,0.5333333333333333,0.5263157894736842,0.75,0.5
0.5625,0.68,0.5625,0.5625,0.3333333333333333,0.42105263157894735,0.9166666666666666,0.375
0.375,0.76,0.375,0.4375,0.9333333333333333,0.7368421052631579,0.5,0.4375
0.5625,0.44,0.4375,0.25,1.0,0.42105263157894735,0.8333333333333334,0.4375
0.5,0.48,0.5625,0.3125,1.0,0.5789473684210527,0.9166666666666666,0.6875
0.5,0.52,0.75,0.25,0.8666666666666667,0.5263157894736842,0.5,0.6875
0.25,0.68,0.6875,0.3125,0.8666666666666667,0.47368421052631576,0.8333333333333334,0.1875
0.5,0.64,0.5625,0.25,0.7333333333333333,0.3684210526315789,0.5,0.3125
0.75,0.84,0.625,0.25,0.7333333333333333,0.6842105263157895,0.6666666666666666,0.375
0.3125,0.8,0.25,0.5,0.5333333333333333,0.3684210526315789,0.6666666666666666,0.4375
0.25,0.68,0.625,0.4375,0.6,0.9473684210526315,0.9166666666666666,0.5
0.375,0.56,0.4375,0.25,0.7333333333333333,0.6842105263157895,0.8333333333333334,0.5625
0.25,0.84,0.375,0.375,0.8,0.47368421052631576,0.3333333333333333,0.4375
0.25,0.72,0.5625,0.625,0.9333333333333333,0.42105263157894735,0.5,0.4375
0.375,0.6,0.5625,0.5625,0.5333333333333333,0.10526315789473684,0.8333333333333334,0.5
0.4375,0.64,0.4375,0.3125,0.3333333333333333,0.21052631578947367,0.9166666666666666,0.375
0.3125,0.8,0.125,0.5,0.8,0.8421052631578947,0.3333333333333333,0.1875
0.375,0.72,0.125,0.4375,0.6,0.3157894736842105,0.5833333333333334,0.625
0.3125,0.68,0.125,0.25,0.7333333333333333,0.7368421052631579,0.4166666666666667,0.375
0.5625,0.88,0.6875,0.3125,0.7333333333333333,0.8421052631578947,0.8333333333333334,0.25
0.4375,0.56,0.25,0.3125,0.7333333333333333,1.0,0.4166666666666667,0.3125
0.5,0.76,0.25,0.625,0.8,0.21052631578947367,0.4166666666666667,0.1875
0.375,0.68,0.5,0.5,0.5333333333333333,0.8947368421052632,0.5,0.4375
0.625,0.52,0.5,0.5,0.4666666666666667,0.47368421052631576,0.75,0.3125
0.6875,0.76,0.75,0.3125,0.8666666666666667,0.9473684210526315,0.8333333333333334,0.25
0.4375,0.72,0.25,0.3125,0.5333333333333333,0.631578947368421,0.9166666666666666,0.3125
0.6875,0.68,0.6875,0.25,0.7333333333333333,0.7368421052631579,0.8333333333333334,0.375
0.1875,0.72,0.5,0.5,0.3333333333333333,0.631578947368421,0.75,0.5
0.4375,0.76,0.375,0.5,0.5333333333333333,0.9473684210526315,0.4166666666666667,0.3125
0.5625,0.76,0.6875,0.625,0.4666666666666667,0.8421052631578947,0.4166666666666667,0.4375
0.4375,0.88,0.625,0.375,1.0,0.631578947368421,0.16666666666666666,0.5
0.25,0.52,0.4375,0.5625,0.8,0.7368421052631579,0.9166666666666666,0.6875
0.375,0.72,0.75,0.375,0.8666666666666667,0.47368421052631576,0.5833333333333334,0.5
0.5625,0.8,0.4375,0.4375,0.8,0.3157894736842105,0.6666666666666666,0.5
0.3125,0.72,0.4375,0.3125,0.8666666666666667,0.3157894736842105,0.16666666666666666,0.125
0.3125,0.92,0.8125,0.5625,0.7333333333333333,0.2631578947368421,1.0,0.5625
0.5625,0.8,0.75,0.625,0.8666666666666667,0.3684210526315789,0.5833333333333334,0.4375
0.625,0.64,0.375,0.4375,0.5333333333333333,0.42105263157894735,0.5,0.375
0.5625,0.68,0.5625,0.9375,0.4666666666666667,0.3157894736842105,0.5833333333333334,0.3125
0.5,0.8,0.375,0.5,0.6,0.8947368421052632,0.5833333333333334,0.8125
0.5625,0.64,0.5,0.5,0.8,0.7894736842105263,0.5,0.4375
0.625,0.44,0.75,0.5625,0.4,0.631578947368421,0.8333333333333334,0.25
0.625,0.56,0.4375,0.4375,0.4666666666666667,0.5263157894736842,0.8333333333333334,0.375
0.8125,0.68,0.5,0.375,0.5333333333333333,0.5789473684210527,0.6666666666666666,0.625
0.375,0.96,0.875,0.5625,0.4,0.21052631578947367,0.8333333333333334,0.3125
0.3125,0.68,0.625,0.4375,0.26666666666666666,0.42105263157894735,0.3333333333333333,0.75
0.625,0.56,0.6875,0.375,0.6666666666666666,0.5263157894736842,0.5,0.25
0.375,0.88,0.5,0.375,0.8,0.15789473684210525,0.3333333333333333,0.5
0.6875,0.72,0.375,0.4375,0.4666666666666667,0.42105263157894735,0.4166666666666667,0.1875
0.5625,0.8,0.4375,0.3125,0.7333333333333333,0.21052631578947367,0.5833333333333334,0.25
0.3125,0.88,0.5625,0.375,0.8666666666666667,0.5263157894736842,0.6666666666666666,0.375
0.375,0.8,0.6875,0.375,0.6,0.3157894736842105,0.8333333333333334,0.125
0.375,0.76,0.6875,0.5,0.5333333333333333,0.3684210526315789,0.75,0.1875
0.5625,0.76,0.5,0.375,0.4666666666666667,0.8947368421052632,0.75,0.375
0.125,0.8,0.6875,0.5,0.8666666666666667,0.5263157894736842,0.6666666666666666,0.4375
0.3125,0.68,0.5,0.625,0.6666666666666666,0.47368421052631576,1.0,0.375
0.4375,0.48,0.3125,0.8125,0.8666666666666667,0.7894736842105263,0.75,0.625
0.25,0.72,0.3125,0.25,0.7333333333333333,0.9473684210526315,0.4166666666666667,0.625
0.4375,0.76,0.625,0.375,0.8,0.42105263157894735,0.25,0.375
0.5625,0.68,0.875,0.5,0.6,0.631578947368421,0.5,0.5
0.5625,0.8,0.625,0.5625,1.0,0.5789473684210527,0.75,0.3125
0.5,0.64,0.4375,0.5,0.8,0.5789473684210527,0.5833333333333334,0.375
0.4375,0.6,0.5625,0.25,0.26666666666666666,0.47368421052631576,0.6666666666666666,0.4375
0.3125,0.64,0.25,0.375,0.8666666666666667,0.3684210526315789,0.5,0.4375
0.625,0.52,0.4375,0.25,0.6,0.7368421052631579,0.16666666666666666,0.3125
0.1875,0.72,0.5,0.5625,0.5333333333333333,0.8947368421052632,0.3333333333333333,0.4375
0.4375,0.84,0.5,0.25,0.4666666666666667,0.5263157894736842,0.75,0.25
0.3125,0.6,0.5625,0.375,0.8666666666666667,0.5263157894736842,0.5,0.3125
0.375,0.8,0.25,0.375,0.6666666666666666,0.42105263157894735,0.25,0.25
0.375,0.76,0.375,0.4375,0.6666666666666666,0.3157894736842105,0.3333333333333333,0.4375
0.6875,0.52,0.3125,0.5,0.9333333333333333,0.3157894736842105,0.3333333333333333,0.4375
0.625,0.72,0.5,0.25,0.8666666666666667,0.3684210526315789,0.75,0.5625
0.5625,0.76,0.75,0.75,0.7333333333333333,0.2631578947368421,0.5833333333333334,0.3125
0.4375,0.72,0.5625,0.625,0.5333333333333333,0.3157894736842105,0.16666666666666666,0.375
0.5,0.84,0.6875,0.5,0.6666666666666666,0.7894736842105263,0.3333333333333333,0.3125
0.4375,0.6,0.25,0.4375,0.7333333333333333,0.6842105263157895,0.3333333333333333,0.3125
0.4375,0.8,0.875,0.1875,0.8,0.631578947368421,0.5,0.625
0.3125,0.92,0.75,0.1875,0.6666666666666666,0.47368421052631576,0.9166666666666666,0.25
0.4375,0.88,0.25,0.6875,0.9333333333333333,0.15789473684210525,0.5,0.3125
0.25,0.8,0.5,0.3125,0.6666666666666666,0.42105263157894735,0.6666666666666666,0.6875
0.4375,0.56,0.5625,0.3125,0.7333333333333333,0.7894736842105263,0.4166666666666667,0.25
0.4375,0.8,0.3125,0.375,0.8666666666666667,0.6842105263157895,0.4166666666666667,0.3125
0.5,0.64,0.8125,0.3125,0.6666666666666666,0.631578947368421,0.3333333333333333,0.3125
0.5625,0.56,0.6875,0.5625,0.4666666666666667,0.631578947368421,0.8333333333333334,0.5
0.4375,0.52,0.75,0.4375,0.6,0.42105263157894735,0.6666666666666666,0.5625
0.5625,0.8,0.625,0.3125,0.6666666666666666,0.7368421052631579,0.75,0.5625
0.625,0.72,0.5,0.375,0.7333333333333333,0.5263157894736842,0.6666666666666666,0.0625
0.25,0.68,0.5625,0.5,0.4,0.3684210526315789,0.4166666666666667,0.375
0.4375,0.76,0.375,0.4375,0.5333333333333333,0.8421052631578947,0.16666666666666666,0.1875
0.625,0.88,0.3125,0.375,0.6666666666666666,0.631578947368421,0.4166666666666667,0.4375
0.9375,0.64,0.25,0.3125,0.4,0.7894736842105263,0.3333333333333333,0.375
0.6875,0.52,0.75,0.375,0.8,0.3157894736842105,0.9166666666666666,0.8125
0.5625,0.72,0.625,0.625,0.8,0.631578947368421,0.6666666666666666,0.5
0.3125,0.76,0.625,0.1875,1.0,0.47368421052631576,0.3333333333333333,0.375
0.4375,0.64,0.625,0.3125,0.4666666666666667,0.21052631578947367,0.5833333333333334,0.3125
